text,label
"@user Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.",2
"@user @user @user Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner.",3
Should of stayed in Dubai 😞,3
@user quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,0
When my friends send me ballons and fireworks through text... #amazing,1
Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,0
"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore  #nojobsinbiology",0
I really wanna take advantage of UofW's gym but i'm shy af.,3
@user please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!,0
"@user my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.",1
Making my buddy cry !! Bitch wait for revenge 🤗👌🏻,0
I hate Bakewell tart … anything that tastes of almond essence is just horrid! #GBBO,0
Miami proficiency is like pleasing by what name miami beaches: pIkxb,1
Yet again another night I should've stayed in😊,1
"@user tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture",0
@user Mourinho is horrid,0
#RIPKara i could have seen her at a local mall or any school football games. im disheartened,3
"@user Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling",0
@user he's a horrible person and now i gag when i see people quote him,0
@user @user @user Guys don't use that type of language. Save it for raging...,0
@user @user @user awe!!! #cnn so bias and doesn't care about people only money,0
so probably hunger and depression and dissociating equals a weird time anything else,3
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear",2
@user roy as fiery,0
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible,0
My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!!  #TerenceCrutcher,2
Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there!,1
Police: Atlanta rapper Shawty Lo killed in fiery car crash,3
"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",1
When you lose somebody close to your heart you lose yourself as well 💔 #lost,3
I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,1
Val having a nervous breakdown #floss #GBBO,3
@user @user cheering and clapping I assume,1
My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness,3
"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone",0
@user turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome,0
Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as 🐶😇,3
@user I want to achieve to your level of optimism,2
"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",1
It's a Moving Day! #stress  #hope,2
Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up),2
@user I’ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.,1
@user - as CEO of a charity you could reasonably expect @user not to attempt to crudely inflame tensions.,0
Can't start a good day without a cup of tea! \n\n #tea  #day #goodday,1
Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.,0
luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,0
The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3,3
@user he chirp,1
.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @user,0
@user @user - remind them 'Twenty's Plenty' #revenge!,0
Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk,3
I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃,3
Feels grim not having your nails done,3
@user she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖,0
#ArchangelSummit @user  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear,2
@user @user #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!,1
STAY JADED everyone is #terrible,0
someone kik me @ montanashay_ \n #kikme,0
I think they may be,2
the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,0
@user @user @user @user He's jubilant to hear the word that he probably uses in secret heard out loud.,1
"Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in",0
Literally feels sg to be happy with sam😍,1
So you're unhappy?,3
@user i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?,0
@user that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before?,1
"Blessed are those who mourn, for they will be comforted \n                                              Mt 5:4",2
"@user 'Pleased to meet you. You obviously know me,' offers her hand to shake.",1
@user @user @user don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7,0
#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA,0
Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming,0
"@user @user #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",1
@user But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.,2
"Watching football matches without commentary is something that I rejoice, found a transmission of City’s match like that today, joyful.",1
I feel like I am drowning. #depression  #falure #worthless,3
"@user No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",3
"@user @user agreed! 😍 an awe to meet such beautiful, powerful animals.",1
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash,0
today afghanistan tell us where the terrorism is planned whaaaooo#UNGA,0
Candice's pout is gonna take someone eye out mate! #GBBO,0
Bloody parking ticket 😒💸 #fuming,0
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful",0
"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",1
i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?,3
The focal points of war lie in #terrorism and the #UN needs to address #violentextremism,2
@user AND his momma was worse than Tony sopranos momma #wow #sad #history #major,3
"@user At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative BS-ing,",2
@user I can't get a better look at her bc I'm too shy to make eye contact ;-;,3
"@user He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace",3
